id,context,prompt,response,label,label_normalized,predicted_label,correct
063520ea-dbda-464f-9ebe-8d3494f558aa,"Năm 1628, vua Charles triệu tập quốc hội thứ ba và sự thù nghịch giữa nhà vua với quốc hội càng tăng thêm rõ ràng. Quốc hội thứ ba đã xác nhận lời trách cứ của họ đối với các yêu sách bất hợp pháp của nhà vua, buộc ông phải nhận đơn thỉnh nguyện trong đó liệt kê ""các quyền lợi khác nhau và các tự do của thần dân"". Đơn thỉnh nguyện về quyền lợi này đề nghị huỷ bỏ việc bắt buộc vay tiền và đóng quân tại nhà dân, đồng thời cũng xác nhận rằng quốc hội có quyền giới hạn các quyền lực của nhà vua. Để có tiền, vua Charles I đã ký nhận đơn thỉnh nguyện rồi về sau, do cảm thấy bị mất thể diện, ông đã giải tán quốc hội thứ ba năm 1629 và trong vòng 11 năm tiếp theo, ông trị vì mà không triệu tập quốc hội nữa. Cũng trong thời gian này, ông không thèm đếm xỉa tới các lời thỉnh cầu và với một số cận thần. Ông còn nghĩ đền nhiều cách gây quỹ làm mất lòng dân, chẳng hạn như để trang bị một hạm đội, nhà vua đòi thần dân nộp ""tiền đóng tàu"" (ship money) và coi đây không phải là một thứ thuế. Thần dân Anh đã phản kháng việc này và trong số đó có ông John Hampden đã từ chối nộp 20 bảng Anh và đã táo bạo đưa vấn đề ra toà án để tranh cãi.","Tại sao vua Charles I lại có thể trị vì mà không triệu tập quốc hội từ năm 1629 đến năm 1640, mặc dù ông đã nhận được sự ủng hộ mạnh mẽ từ quốc hội và không có bất kỳ xung đột nào với họ?","Vua Charles I đã trị vì mà không triệu tập quốc hội từ năm 1629 đến năm 1640 vì ông đã có một mối quan hệ hài hòa và ủng hộ từ quốc hội, không hề có xung đột nào xảy ra trong thời gian đó.",extrinsic,extrinsic,intrinsic,False
4b84fca7-04dd-4005-8562-cde7c8923ec0,"Năm 1764, bởi sự xúi giục của Nghị viện, Madame Pompadour và Thượng thư Ngoại giao, Quận công de Chosieul, Louis quyết định trục xuất các linh mục dòng Tên ra khỏi Pháp. Dòng tên ở Pháp gồm 3.500 người; họ có 150 trụ sở ở Pháp, bao gồm 85 trường đại học, được xếp vào hạng tốt nhất ở Pháp; những sinh viên tốt nghiệp từ những trường này bao gồm Voltaire và Diderot. Người Giải tội của nhà vua, chức danh có từ thời Henri IV, thuộc dòng Tên. Sự chống đối với dòng tên bắt đầu năm 1760 tại các Nghị viện địa phương, nơi phe Gallican, một chủ nghĩa chống lại một số nguyên tắc của Giáo hội đương thời, chiếm thế lực lớn. Để chống lại dòng Tên, họ đưa ra lý lẽ là dòng này không phụ thuốc vào quyền vua và hệ thống giáo đường và nhà thờ ở Pháp. Dòng Tên đã bị trục xuất khỏi Bồ Đào Nha và thuộc địa Brasil năm 1759 vì xung đột với chính phủ và hệ thống giáo hội ở đó..","Những gương mặt nổi bật đã tốt nghiệp từ các trường đại học của dòng Tên, nơi không được Nghị viện công nhận vào năm 1764, là ai?",Voltaire và Diderot là những gương mặt nổi bật đã tốt nghiệp từ các trường đại học của dòng Tên ở Pháp.,no,no,no,True
c85fb645-2c70-49ac-994f-8acc40c54128,"Llywelyn và các thủ lĩnh người Wales khác sớm tham gia vào, và ban đầu quân đội Wales giành được nhiều thành công. Tháng 6, Gloucester bị đánh bại tại Trận Llandeilo Fawr. Ngày 6 tháng 11, trong lúc John Peckham, Tổng Giám mục Canterbury, đã tiến hành các cuộc đàm phán hòa bình, tướng chỉ huy quân đội của Edward ở Anglesey, Luke de Tany, quyết định tổ chức tiến công bất ngờ. Một cây cầu phao được xây dựng trên đất liền, nhưng ngay sau khi Tany và quân của ông vượt qua được, họ bị người Wales phục kích và bị tổn thất nặng nề trong Trận Moel-y-don. Tuy nhiên những thắng lợi của người Wales chấm dứt ngày 11 tháng 12, khi khi Llywelyn bị dụ vào ổ phục kích và bị giết tại Trận cầu Orewin. Cuộc chinh phạt Gwynedd kết thúc với việc bắt giữ Dafydd thàng 6 năm 1283, và bị dẫn tới Shrewsbury và bị xử tử với cáo buộc là kẻ phản bội vào mùa thu năm sau.","Llywelyn và các thủ lĩnh người Wales đã dẫn dắt quân đội Wales đến nhiều chiến thắng trong các trận chiến như Trận Llandeilo Fawr và Trận Moel-y-don. Tuy nhiên, có phải chính việc Llywelyn bị giết tại Trận cầu Orewin đã ngay lập tức mang lại chiến thắng quyết định cho quân đội Wales trong cuộc chinh phạt Gwynedd?","Llywelyn bị giết tại Trận cầu Orewin không mang lại chiến thắng cho quân Wales, mà đánh dấu sự sụp đổ của họ. Sau cái chết của ông, quân đội Wales mất lãnh đạo và tinh thần, dẫn đến thất bại.",extrinsic,extrinsic,extrinsic,True
f8a567da-0067-4bff-b2ad-55632a2b338d,"Các con số của phương Tây về thương vong của Trung Quốc và Bắc Triều Tiên chủ yếu được dựa vào những báo cáo từ mặt trận về ước tính thương vong, việc hỏi cung các tù nhân và các tài liệu tịch thu được. Ước tính của Trung Quốc về số thương vong của Liên Hiệp Quốc cho rằng ""Tuyên bố chung sau chiến tranh của Quân Chí nguyện Trung Quốc và Quân đội Nhân dân Triều Tiên công bố rằng họ đã ""loại trừ"" 1,09 triệu quân địch, bao gồm 390.000 quân của Mỹ, 660.000 quân Nam Triều Tiên, và 29.000 quân các nước khác. Con số ""loại trừ"" mập mờ không nêu chi tiết có bao nhiêu người chết, bị thương và bị bắt.""","Dựa trên các báo cáo đáng tin cậy từ phương Tây, có phải Trung Quốc tuyên bố đã loại trừ 1,09 triệu quân địch, trong đó bao gồm 500.000 quân Mỹ, mặc dù con số này được cho là không chính xác và không phân biệt rõ giữa người chết, bị thương và bị bắt?","Trung Quốc tuyên bố đã loại trừ 1,09 triệu quân địch, bao gồm 500.000 quân Mỹ, mặc dù con số này không chính xác và không phân biệt rõ giữa người chết, bị thương và bị bắt.",intrinsic,intrinsic,intrinsic,True
79ad21bd-4f01-4685-aa78-ed31d71984ab,"Giáo dục bậc đại học, trên địa bàn thành phố có trên 80 trường, đa số do Bộ Giáo dục và Đào tạo quản lý, trong đó chỉ có 2 trường đại học công lập (Trường Đại học Sài Gòn và Trường Đại học Y khoa Phạm Ngọc Thạch) do Thành phố quản lý. Là thành phố lớn nhất Việt Nam, Thành phố Hồ Chí Minh cũng là trung tâm giáo dục bậc đại học lớn bậc nhất, cùng với Hà Nội. Đại học Quốc gia Thành phố Hồ Chí Minh với 6 trường đại học thành viên thuộc Chính phủ. Nhiều đại học lớn khác của thành phố như Trường Đại học Kiến trúc, Đại học Y Dược, Trường Đại học Ngân hàng, Trường Đại học Luật, Trường Đại học Kinh tế, Trường Đại học Sư phạm, Trường Đại học Mở, Trường Đại học Tài chính – Marketing đều là các đại học quan trọng của Việt Nam. Trong số học sinh, sinh viên đang theo học tại các trường đại học, cao đẳng của thành phố, 40% đến từ các tỉnh khác của quốc gia.","ĐHQG thành phố Hồ Chí Minh chịu trách nhiệm quản lý của Thành phố Hồ Chí Minh, đúng hay sai?","Sai, Đại học Quốc gia Thành phố Hồ Chí Minh với 6 trường đại học thành viên thuộc Chính phủ, không do Thành phố Hồ Chí Minh quản lý.",no,no,no,True
6615bf35-91bd-4a32-b529-620844f8b638,"Trong hệ thống giáo dục tại Malaysia, mẫu giáo là không bắt buộc, giáo dục tiểu học 6 năm là bắt buộc, và giáo dục trung học 5 năm là tùy chọn. Các trường học trong hệ thống tiểu học được phân thành hai loại: các trường tiểu học quốc gia dạy bằng tiếng Mã Lai, các trường thổ ngữ dạy bằng tiếng Hán hoặc tiếng Tamil. Vào năm cuối trung học, các học sinh tham gia khảo thí Văn bằng giáo dục Malaysia. Từ khi đưa vào chương trình dự khoa vào năm 1999, các học sinh hoàn thành chương trình 12 tháng tại các trường cao đẳng dự khoa có thể nhập học tại các đại học địa phương. Tuy nhiên, trong hệ thống dự khoa, chỉ 10% số chỗ dành cho các sinh viên phi bumiputera.",Hẹ thông giáo zục tiểu học dươc phân loai như thê nào?,Hệ thống giáo dục tiểu học ở Malaysia được phân loại thành hai loại: các trường tiểu học quốc gia dạy bằng tiếng Mã Lai và các trường thổ ngữ dạy bằng tiếng Hán hoặc tiếng Tamil.,no,no,no,True
745d4c13-299c-4840-8391-81a7421792b8,"Xuất hiện sau văn hóa Nhị Lý Đầu là văn hóa Nhị Lý Cương, tồn tại trong khoảng thời gian 1500 TCN –1300 TCN và được đặt theo tên một di chỉ ở ngay bên ngoài khu đô thị của Trịnh Châu. Di chỉ có dấu tích của một tường thành lớn với chu vi gần 7 km, các xưởng lớn được đặt ngay bên ngoài tường thành: một xưởng sản xuất đồ cốt, một xưởng sản xuất đồ gốm, hai xưởng sản xuất bình đồng. Nhị Lý Cương là nền văn hóa khảo cổ học sớm nhất tại Trung Quốc thể hiện việc đã sử dụng phổ biến các bình đồng được đúc, phong cách cũng thống nhất hơn văn hóa Nhị Lý Đầu. Nhiều nhà khảo cổ Trung Quốc cho rằng thành cổ này là một trong những đô thành ban đầu của vương triều Thương, triều đại tiếp nối của vương triều Hạ. Minh Điều, nay là đông bộ Phong Khâu là nơi quân của Thương Thang đã quyết chiến với quân của vua Kiệt triều Hạ, kết quả là quân Hạ đại bại. Do việc lũ lụt, thiên tai, triều Thương đã phải thiên đô nhiều lần, cuối cùng định đô tại Ân Khư (thuộc An Dương ngày nay) trong thời gian vua Bàn Canh trị vì. Viên quan triều Thanh Vương Ý Vinh (王懿榮) đã phát hiện ra những xương và mai rùa được khắc chữ tại di chỉ An Khư vào năm 1899, được gọi là giáp cốt văn.","Triều đại tiếp nối của vương triều Hạ là triều đại Chu, đúng không?","Đúng, triều đại tiếp nối của vương triều Hạ là triều đại Chu, được biết đến với việc phát triển mạnh mẽ các công cụ sắt và thiết lập hệ thống phong kiến đầu tiên tại Trung Quốc.",intrinsic,intrinsic,intrinsic,True
e6d7fac1-88bd-4b6c-b9e0-b37184673d51,"Trở về Ấn Độ sau khi làm luật sư thành công tại Nam Phi, ông từ khước mặc y phục phương Tây - cách ăn mặc được ông liên tưởng đến phú quý và thành công. Ông ăn mặc để người nghèo nhất Ấn Độ cũng có thể chấp nhận. Gandhi khuyến khích việc mặc y phục tự dệt (khadi). Ông và môn đệ dệt vải từ sợi chỉ tự se và khuyến khích người khác cũng làm như thế. Mặc dù công nhân Ấn Độ thường ngồi không vì thất nghiệp, họ vẫn mua quần áo sản xuất bởi người Anh. Gandhi cho rằng, nếu người Ấn tự sản xuất vải, họ sẽ gây một chấn động kinh tế cho các tổ chức Anh tại Ấn Độ. Qua sự việc này, biểu tượng bánh xe se chỉ sau này được đưa vào lá cờ của Quốc dân Đại hội Ấn Độ.",Vy sao Gandhii khong mặc y phuc phuong tây?,"Gandhi không mặc y phục phương Tây vì ông liên tưởng chúng đến phú quý và thành công, và muốn ăn mặc sao cho người nghèo nhất Ấn Độ cũng có thể chấp nhận được.",no,no,no,True
166a3b63-583e-4d05-8f55-c74a4b63755e,"Đa số dân chúng sử dụng một trong những ngôn ngữ Iran, gồm ngôn ngữ chính thức, tiếng Ba Tư. Trong khi về số lượng, tỷ lệ và cách định nghĩa các dân tộc khác nhau ở Iran hiện vẫn còn đang gây tranh cãi, các nhóm sắc tộc chính và thiểu số gồm người Ba Tư (51%), Azeris (24%), Gilaki và Mazandarani (8%), Kurds (7%), Ả rập (3%), Baluchi (2%), Lurs (2%), Turkmens (2%), Qashqai, Armenia, Ba Tư Do Thái, Gruzia, người Assyri, Circassia, Tats,Pashtuns và các nhóm khác (1%). Số lượng người sử dụng tiếng Ba Tư là tiếng mẹ đẻ tại Iran được ước tính khoảng 40 triệu. Phương tiện truyền thông đại chúng, hệ thống giáo dục và việc di cư tới các thành phố lớn khiến đa số dân Iran nói và hiểu được tiếng Ba Tư. Iran có tỷ lệ biết đọc viết là 79.4%. Đa số dân Iran là người Hồi giáo; 90% thuộc nhánh Shi'a của Đạo Hồi, tôn giáo chính thức của quốc gia và khoảng 9% thuộc nhánh Sunni (đa số họ là người Kurds). Số còn lại là thiểu số theo các tôn giáo phi Hồi giáo, chủ yếu là Bahá'ís, Mandeans, Hỏa giáo, Do Thái giáo và Thiên chúa giáo. Ba nhóm thiểu số tôn giáo cuối cùng ở trên được công nhận và bảo vệ, và được dành riêng ghế bên trong Majles (Nghị viện). Trái lại, Đức tin Bahá'í, thiểu số tôn giáo lớn nhất ở Iran, không được chính thức công nhân, và từng bị đàn áp trong thời gian tồn tại ở Iran. Từ cuộc cách mạng năm 1979 những vụ đàn áp và hành quyết ngày càng tăng. Những vụ đàn áp Bahá'ís gần đây khiến Cao uỷ nhân quyền Liên hiệp quốc phải đề cập trong bản báo cáo ngày 20 tháng 3 năm 2006 rằng ""những hành động đàn áp tôn giáo ngày càng tăng gần đây cho thấy tình hình đối xử với các thiểu số tôn giáo ở Iran, trên thực tế, đang xấu đi.""",Dân tộc nào chiếm đâ số o Iranh?,"Người Ba Tư chiếm đa số ở Iran, chiếm khoảng 51% dân số. Họ sử dụng tiếng Ba Tư, ngôn ngữ chính thức. Đáng chú ý, ngôn ngữ Ba Tư cũng có ảnh hưởng đáng kể đến các nền văn hóa và ngôn ngữ khác trong khu vực, bao gồm Urdu và Taj",extrinsic,extrinsic,extrinsic,True
ae6d4f2a-30c2-4aeb-b4c2-4557f068d445,"Érik Satie là một thành viên chủ chốt của phái tiên phong Paris đầu thế kỷ XX, nổi tiếng với Gymnopédies. Các tác phẩm được biết đến nhiều nhất của Francis Poulenc là tổ khúc piano Trois mouvements perpétuels (1919), ba lê Les biches (1923), Concert champêtre (1928) cho đàn clavecin và dàn nhạc, opera Dialogues des Carmélites (1957), và Gloria (1959) cho giọng nữ cao, hợp xướng và dàn nhạc. Maurice Ravel và Claude Debussy là những nhân vật nổi bật nhất có liên hệ đến âm nhạc ấn tượng. Debussy nằm trong số các nhà soạn nhạc có ảnh hưởng nhất vào cuối thế kỷ XIX và đầu thế kỷ XX, và việc ông sử dụng thang âm phi truyền thống và nửa cung có ảnh hưởng đến nhiều nhà soạn nhạc sau này. Âm nhạc của Debussy được chú ý do nội dung giác quan và thường sử dụng âm nhạc phi giọng điệu. Hai nhà soạn nhạc sáng tạo ra các thể thức âm nhạc mới và âm thanh mới. Các tác phẩm piano của Ravel như Jeux d'eau, Miroirs, Le tombeau de Couperin và Gaspard de la nuit yêu cầu trình độ cao đáng kể. Sự tinh thông của ông về phối dàn nhạc được minh chứng trong Rapsodie espagnole, Daphnis et Chloé, bản cải biên của ông về Bức tranh tại hội Triển lãm của Modest Mussorgsky và tác phẩm Boléro (1928) dành cho dàn nhạc.",Hãy kể tên nhũng tác phẩm nỏi tiếng cũa Francis Poulencc?,"Francis Poulenc nổi tiếng với các tác phẩm như Gymnopédies, Gaspard de la nuit và Boléro. Những tác phẩm này thể hiện sự sáng tạo và tài năng vượt trội của ông trong âm nhạc.",intrinsic,intrinsic,intrinsic,True
027d8530-6dbb-4217-bf05-59cb555cff4e,"Trong năm 1949, khi nước Cộng hòa Liên bang Đức (Tây Đức) được thành lập trong ba vùng chiếm đóng ở phía tây và ngay sau đó là nước Cộng hòa Dân chủ Đức (Đông Đức) được thành lập trong vùng chiếm đóng của Liên bang Xô Viết, biên giới bắt đầu được cả hai bên tăng cường củng cố và canh phòng. Hai quốc gia được thành lập đã tạo nền tảng cho việc chia cắt nước Đức về chính trị. Đầu tiên, chỉ có cảnh sát biên phòng và lực lượng quân đội biên phòng được giao nhiệm vụ canh gác giữa Đông Đức và Tây Đức, sau đó Đông Đức bắt đầu xây dựng nhiều rào chắn. Về mặt hình thức, Berlin mang thể chế của một thành phố bao gồm bốn khu vực và là thành phố phi quân sự đối với quân đội Đức, đồng thời cũng là một thành phố độc lập so với cả hai quốc gia Đức – những điều này thật ra không còn giá trị trong thực tế. Trên nhiều phương diện, Tây Berlin gần như mang thể chế của một tiểu bang, thí dụ như việc có đại diện (nhưng không có quyền bỏ phiếu) trong Quốc hội Liên bang Đức (Bundestag). Đi ngược lại hiệp định đã được ký kết, Đông Berlin trở thành thủ đô của nước Đông Đức.",Đog Đức được thành lập dưới sụ quán lý của đất nước Đồng Minh nào?,Đông Đức được thành lập dưới sự quản lý của Liên bang Xô Viết.,no,no,no,True
f6fbe361-506d-4ea7-9f19-bc97aeafccb0,"Trong số những nhân vật nổi tiếng nhất từng theo học ở Harvard có những chính khách Hoa Kỳ như John Hancock, John Adams, John Quincy Adams, Rutherford B. Hayes, Theodore Roosevelt, Franklin Roosevelt, tổng thống thứ 35 của Hoa Kỳ John F. Kennedy, Al Gore, tổng thống thứ 43 của Hoa Kỳ George W. Bush, tổng thống thứ 44 của Hoa Kỳ Barack Obama và phu nhân Michelle Obama, toàn quyền Canada David Lloyd Johnston, các thủ tướng Canada Mackenzie King và Pierre Trudeau; các doanh nhân và nhà từ thiện Aga Khan IV và Bill Gates; nhà từ thiện Huntington Hartford; các tổng thống Mexico Felipe Calderón, Carlos Salinas de Gortari và Miguel de la Madrid, tổng thống Chile Sebastián Piñera, tổng thống Colombia Juan Manuel Santos, tổng thống Costa Rica José María Figueres, tổng thống Đài Loan Mã Anh Cửu, thủ tướng Israel Benjamin Netanyahu và chủ tịch Tối cao Pháp viện Israeli Aharon Barak, tổng thống Peru Alejandro Toledo, thủ tướng Albania Fan S. Noli, tổng thư ký Liên Hiệp Quốc Ban Ki-moon; triết gia Henry David Thoreau, các nhà văn Ralph Waldo Emerson và William S. Burroughs, nhà giáo dục Harlan Hanson, nhà thơ Wallace Stevens, T. S. Eliot và E. E. Cummings; chỉ huy dàn nhạc Leonard Bernstein, danh cầm violon Yo Yo Ma, danh hài Conan O'Brien; các diễn viên Fred Gwynne, Jack Lemmon, Natalie Portman, Mira Sorvino, Ashley Judd, Tatyana Ali, Elisabeth Shue, Rashida Jones, Scottie Thompson, Hill Harper, Matt Damon và Tommy Lee Jones; đạo diễn Darren Aronofsky, Mira Nair, Whit Stillman, và Terrence Malick; kiến trúc sư Philip Johnson; các nhạc sĩ Rivers Cuomo, Tom Morello, và Gram Parsons; nhà soạn nhạc Ryan Leslie, người sáng lập Facebook Mark Zuckerberg, nhà lập trình Richard Stallman, danh thủ bóng bầu dục Ryan Fitzpatrick, danh thủ bóng rổ Jeremy Lin và lãnh tụ dân quyền W. E. B. Du Bois.",Có phải tổng thư ký Liên Hiệp Quốc Kofi Annan là cựu sinh viên của Đại học Harvard không?,"Không, Kofi Annan không được liệt kê trong danh sách cựu sinh viên Harvard theo context đã cung cấp.",no,no,no,True
